Dimensionless time,Outlet dimensionless concentration 1,Outlet dimensionless concentration 2
134.675,8.026296952799827e-06,0.85
134.70000000000002,8.070265909163704e-06,0.85
134.725,8.114460589275457e-06,0.85
134.75,8.158882071328993e-06,0.85
134.775,8.203531438268296e-06,0.85
134.8,8.248409777806522e-06,0.85
134.82500000000002,8.29351818244516e-06,0.85
134.85,8.338857749493273e-06,0.85
134.875,8.384429581086799e-06,0.85
134.9,8.430234784207923e-06,0.85
134.925,8.47627447070452e-06,0.85
134.95000000000002,8.52254975730967e-06,0.85
134.975,8.569061765661247e-06,0.85
135.0,8.615811622321567e-06,0.85
135.025,8.662800458797117e-06,0.85
135.05,8.710029411558351e-06,0.85
135.07500000000002,8.757499622059564e-06,0.85
135.1,8.805212236758824e-06,0.85
135.125,8.853168407137988e-06,0.85
135.15,8.901369289722791e-06,0.85
135.175,8.949816046102993e-06,0.85
135.20000000000002,8.998509842952613e-06,0.85
135.225,9.047451852050235e-06,0.85
135.25,9.096643250299377e-06,0.85
135.275,9.14608521974894e-06,0.85
135.3,9.19577894761373e-06,0.85
135.32500000000002,9.245725626295055e-06,0.85
135.35,9.295926453401393e-06,0.85
135.375,9.346382631769137e-06,0.85
135.4,9.39709536948341e-06,0.85
135.425,9.44806587989896e-06,0.85
135.45000000000002,9.499295381661127e-06,0.85
135.475,9.550785098726885e-06,0.85
135.5,9.60253626038596e-06,0.85
135.525,9.654550101282026e-06,0.85
135.55,9.70682786143397e-06,0.85
135.57500000000002,9.759370786257242e-06,0.85
135.6,9.812180126585277e-06,0.85
135.625,9.865257138690987e-06,0.85
135.65,9.918603084308345e-06,0.85
135.675,9.972219230654032e-06,0.85
135.70000000000002,1.0026106850449169e-05,0.85
135.725,1.0080267221941122e-05,0.85
135.75,1.0134701628925391e-05,0.85
135.775,1.0189411360767573e-05,0.85
135.8,1.0244397712425395e-05,0.85
135.82500000000002,1.0299661984470847e-05,0.85
135.85,1.035520548311237e-05,0.85
135.875,1.0411029520217145e-05,0.85
135.9,1.0467135413333434e-05,0.85
135.925,1.0523524485713033e-05,0.85
135.95000000000002,1.0580198066333781e-05,0.85
135.975,1.0637157489922157e-05,0.85
136.0,1.0694404096975957e-05,0.85
136.025,1.0751939233787051e-05,0.85
136.05,1.0809764252464225e-05,0.85
136.07500000000002,1.0867880510956098e-05,0.85
136.1,1.0926289373074119e-05,0.85
136.125,1.0984992208515655e-05,0.85
136.15,1.1043990392887151e-05,0.85
136.175,1.1103285307727383e-05,0.85
136.20000000000002,1.1162878340530775e-05,0.85
136.225,1.122277088477082e-05,0.85
136.25,1.1282964339923571e-05,0.85
136.275,1.134346011149122e-05,0.85
136.3,1.1404259611025751e-05,0.85
136.32500000000002,1.1465364256152696e-05,0.85
136.35,1.1526775470594954e-05,0.85
136.375,1.1588494684196707e-05,0.85
136.4,1.1650523332947417e-05,0.85
136.425,1.1712862859005907e-05,0.85
136.45000000000002,1.1775514710724527e-05,0.85
136.475,1.1838480342673405e-05,0.85
136.5,1.1901761215664788e-05,0.85
136.525,1.1965358796777462e-05,0.85
136.55,1.202927455938126e-05,0.85
136.57500000000002,1.2093509983161662e-05,0.85
136.6,1.215806655414447e-05,0.85
136.625,1.2222945764720585e-05,0.85
136.65,1.2288149113670858e-05,0.85
136.675,1.2353678106191035e-05,0.85
136.70000000000002,1.2419534253916784e-05,0.85
136.725,1.2485719074948824e-05,0.85
136.75,1.2552234093878123e-05,0.85
136.775,1.2619080841811195e-05,0.85
136.8,1.268626085639549e-05,0.85
136.82500000000002,1.2753775681844861e-05,0.85
136.85,1.2821626868965131e-05,0.85
136.875,1.2889815975179748e-05,0.85
136.9,1.295834456455552e-05,0.85
136.925,1.302721420782845e-05,0.85
136.95000000000002,1.309642648242967e-05,0.85
136.975,1.3165982972511435e-05,0.85
137.0,1.3235885268973248e-05,0.85
137.025,1.3306134969488039e-05,0.85
137.05,1.3376733678528465e-05,0.85
137.07500000000002,1.3447683007393285e-05,0.85
137.1,1.351898457423383e-05,0.85
137.125,1.3590640004080572e-05,0.85
137.15,1.3662650928869776e-05,0.85
137.175,1.3735018987470252e-05,0.85
137.20000000000002,1.3807745825710199e-05,0.85
137.225,1.3880833096404141e-05,0.85
137.25,1.395428245937996e-05,0.85
137.275,1.4028095581506016e-05,0.85
137.3,1.410227413671837e-05,0.85
137.32500000000002,1.4176819806048094e-05,0.85
137.35,1.4251734277648692e-05,0.85
137.375,1.4327019246823589e-05,0.85
137.4,1.4402676416053738e-05,0.85
137.425,1.4478707495025323e-05,0.85
137.45000000000002,1.4555114200657537e-05,0.85
137.475,1.4631898257130482e-05,0.85
137.5,1.4709061395913153e-05,0.85
137.525,1.4786605355791518e-05,0.85
137.55,1.4864531882896694e-05,0.85
137.57500000000002,1.494284273073324e-05,0.85
137.6,1.5021539660207515e-05,0.85
137.625,1.5100624439656164e-05,0.85
137.65,1.5180098844874689e-05,0.85
137.675,1.5259964659146116e-05,0.85
137.70000000000002,1.5340223673269775e-05,0.85
137.725,1.542087768559016e-05,0.85
137.75,1.5501928502025906e-05,0.85
137.775,1.5583377936098862e-05,0.85
137.8,1.566522780896326e-05,0.85
137.82500000000002,1.574747994943498e-05,0.85
137.85,1.583013619402093e-05,0.85
137.875,1.5913198386948526e-05,0.85
137.9,1.5996668380195253e-05,0.85
137.925,1.608054803351836e-05,0.85
137.95000000000002,1.616483921448462e-05,0.85
137.975,1.624954379850024e-05,0.85
138.0,1.6334663668840827e-05,0.85
138.025,1.642020071668148e-05,0.85
138.05,1.6506156841126987e-05,0.85
138.07500000000002,1.6592533949242127e-05,0.85
138.1,1.6679333956082058e-05,0.85
138.125,1.676655878472283e-05,0.85
138.15,1.6854210366292e-05,0.85
138.175,1.6942290639999343e-05,0.85
138.20000000000002,1.703080155316767e-05,0.85
138.225,1.711974506126376e-05,0.85
138.25,1.7209123127929396e-05,0.85
138.275,1.7298937725012494e-05,0.85
138.3,1.738919083259836e-05,0.85
138.32500000000002,1.747988443904104e-05,0.85
138.35,1.7571020540994783e-05,0.85
138.375,1.7662601143445604e-05,0.85
138.4,1.7754628259742966e-05,0.85
138.425,1.7847103911631568e-05,0.85
138.45000000000002,1.794003012928323e-05,0.85
138.475,1.803340895132891e-05,0.85
138.5,1.8127242424890808e-05,0.85
138.525,1.822153260561458e-05,0.85
138.55,1.8316281557701692e-05,0.85
138.57500000000002,1.8411491353941848e-05,0.85
138.6,1.8507164075745548e-05,0.85
138.625,1.860330181317675e-05,0.85
138.65,1.8699906664985655e-05,0.85
138.675,1.8796980738641582e-05,0.85
138.70000000000002,1.889452615036598e-05,0.85
138.725,1.8992545025165543e-05,0.85
138.75,1.9091039496865418e-05,0.85
138.775,1.919001170814256e-05,0.85
138.8,1.9289463810559184e-05,0.85
138.82500000000002,1.9389397964596322e-05,0.85
138.85,1.9489816339687508e-05,0.85
138.875,1.9590721114252577e-05,0.85
138.9,1.9692114475731568e-05,0.85
138.925,1.9793998620618755e-05,0.85
138.95000000000002,1.9896375754496783e-05,0.85
138.975,1.9999248092070924e-05,0.85
139.0,2.010261785720345e-05,0.85
139.025,2.0206487282948135e-05,0.85
139.05,2.031085861158484e-05,0.85
139.07500000000002,2.041573409465425e-05,0.85
139.1,2.0521115992992713e-05,0.85
139.125,2.06270065767672e-05,0.85
139.15,2.0733408125510387e-05,0.85
139.175,2.084032292815583e-05,0.85
139.20000000000002,2.0947753283073316e-05,0.85
139.225,2.105570149810427e-05,0.85
139.25,2.1164169890597317e-05,0.85
139.275,2.1273160787443965e-05,0.85
139.3,2.138267652511439e-05,0.85
139.32500000000002,2.1492719449693363e-05,0.85
139.35,2.1603291916916278e-05,0.85
139.375,2.171439629220532e-05,0.85
139.4,2.1826034950705735e-05,0.85
139.425,2.1938210277322253e-05,0.85
139.45000000000002,2.2050924666755593e-05,0.85
139.475,2.2164180523539127e-05,0.85
139.5,2.2277980262075647e-05,0.85
139.525,2.239232630667427e-05,0.85
139.55,2.2507221091587444e-05,0.85
139.57500000000002,2.262266706104811e-05,0.85
139.6,2.2738666669306966e-05,0.85
139.625,2.2855222380669862e-05,0.85
139.65,2.297233666953532e-05,0.85
139.675,2.309001202043219e-05,0.85
139.70000000000002,2.3208250928057418e-05,0.85
139.725,2.3327055897313944e-05,0.85
139.75,2.3446429443348743e-05,0.85
139.775,2.356637409159097e-05,0.85
139.8,2.368689237779025e-05,0.85
139.82500000000002,2.3807986848055084e-05,0.85
139.85,2.39296600588914e-05,0.85
139.875,2.4051914577241208e-05,0.85
139.9,2.417475298052142e-05,0.85
139.925,2.4298177856662764e-05,0.85
139.95000000000002,2.4422191804148852e-05,0.85
139.975,2.4546797432055364e-05,0.85
140.0,2.4671997360089378e-05,0.85
140.025,2.479779421862882e-05,0.85
140.05,2.4924190648762047e-05,0.85
140.07500000000002,2.5051189302327565e-05,0.85
140.1,2.5178792841953882e-05,0.85
140.125,2.5307003941099488e-05,0.85
140.15,2.5435825284092973e-05,0.85
140.175,2.5565259566173277e-05,0.85
140.20000000000002,2.569530949353007e-05,0.85
140.225,2.582597778334429e-05,0.85
140.25,2.595726716382876e-05,0.85
140.275,2.6089180374269025e-05,0.85
140.3,2.622172016506424e-05,0.85
140.32500000000002,2.635488929776824e-05,0.85
140.35,2.6488690545130756e-05,0.85
140.375,2.6623126691138726e-05,0.85
140.4,2.675820053105779e-05,0.85
140.425,2.6893914871473878e-05,0.85
140.45000000000002,2.703027253033498e-05,0.85
140.475,2.716727633699302e-05,0.85
140.5,2.730492913224589e-05,0.85
140.525,2.7443233768379615e-05,0.85
140.55,2.7582193109210644e-05,0.85
140.57500000000002,2.7721810030128325e-05,0.85
140.6,2.786208741813747e-05,0.85
140.625,2.8003028171901087e-05,0.85
140.65,2.8144635201783262e-05,0.85
140.675,2.828691142989215e-05,0.85
140.70000000000002,2.842985979012315e-05,0.85
140.725,2.8573483228202186e-05,0.85
140.75,2.8717784701729156e-05,0.85
140.775,2.8862767180221513e-05,0.85
140.8,2.9008433645157998e-05,0.85
140.82500000000002,2.91547870900225e-05,0.85
140.85,2.9301830520348087e-05,0.85
140.875,2.9449566953761166e-05,0.85
140.9,2.959799942002578e-05,0.85
140.925,2.974713096108808e-05,0.85
140.95000000000002,2.989696463112091e-05,0.85
140.975,3.0047503496568567e-05,0.85
141.0,3.0198750636191698e-05,0.85
141.025,3.0350709141112333e-05,0.85
141.05,3.0503382114859088e-05,0.85
141.07500000000002,3.0656772673412495e-05,0.85
141.1,3.081088394525051e-05,0.85
141.125,3.0965719071394136e-05,0.85
141.15,3.112128120545321e-05,0.85
141.175,3.1277573513672377e-05,0.85
141.20000000000002,3.1434599174977135e-05,0.85
141.225,3.159236138102011e-05,0.85
141.25,3.1750863336227445e-05,0.85
141.275,3.191010825784533e-05,0.85
141.3,3.2070099375986745e-05,0.85
141.32500000000002,3.2230839933678255e-05,0.85
141.35,3.2392333186907064e-05,0.85
141.375,3.255458240466816e-05,0.85
141.4,3.271759086901162e-05,0.85
141.425,3.28813618750901e-05,0.85
141.45000000000002,3.304589873120645e-05,0.85
141.475,3.32112047588615e-05,0.85
141.5,3.3377283292802e-05,0.85
141.525,3.3544137681068704e-05,0.85
141.55,3.371177128504464e-05,0.85
141.57500000000002,3.38801874795035e-05,0.85
141.6,3.4049389652658235e-05,0.85
141.625,3.421938120620976e-05,0.85
141.65,3.439016555539585e-05,0.85
141.675,3.4561746129040195e-05,0.85
141.70000000000002,3.473412636960158e-05,0.85
141.725,3.490730973322328e-05,0.85
141.75,3.5081299689782564e-05,0.85
141.775,3.5256099722940405e-05,0.85
141.8,3.543171333019132e-05,0.85
141.82500000000002,3.560814402291339e-05,0.85
141.85,3.578539532641842e-05,0.85
141.875,3.5963470780002304e-05,0.85
141.9,3.614237393699551e-05,0.85
141.925,3.6322108364813754e-05,0.85
141.95000000000002,3.650267764500882e-05,0.85
141.975,3.6684085373319596e-05,0.85
142.0,3.6866335159723186e-05,0.85
142.025,3.704943062848628e-05,0.85
142.05,3.723337541821663e-05,0.85
142.07500000000002,3.741817318191472e-05,0.85
142.1,3.76038275870256e-05,0.85
142.125,3.7790342315490884e-05,0.85
142.15,3.797772106380091e-05,0.85
142.175,3.8165967543047097e-05,0.85
142.20000000000002,3.8355085478974425e-05,0.85
142.225,3.854507861203413e-05,0.85
142.25,3.873595069743655e-05,0.85
142.275,3.892770550520414e-05,0.85
142.3,3.912034682022466e-05,0.85
142.32500000000002,3.931387844230454e-05,0.85
142.35,3.950830418622243e-05,0.85
142.375,3.970362788178287e-05,0.85
142.4,3.989985337387022e-05,0.85
142.425,4.0096984522502664e-05,0.85
142.45000000000002,4.029502520288648e-05,0.85
142.475,4.0493979305470437e-05,0.85
142.5,4.069385073600035e-05,0.85
142.525,4.089464341557387e-05,0.85
142.55,4.1096361280695404e-05,0.85
142.57500000000002,4.129900828333123e-05,0.85
142.6,4.150258839096476e-05,0.85
142.625,4.1707105586652044e-05,0.85
142.65,4.1912563869077394e-05,0.85
142.675,4.2118967252609204e-05,0.85
142.70000000000002,4.232631976735596e-05,0.85
142.725,4.253462545922242e-05,0.85
142.75,4.2743888389965996e-05,0.85
142.775,4.295411263725327e-05,0.85
142.8,4.316530229471675e-05,0.85
142.82500000000002,4.337746147201174e-05,0.85
142.85,4.359059429487348e-05,0.85
142.875,4.380470490517439e-05,0.85
142.9,4.4019797460981534e-05,0.85
142.925,4.423587613661427e-05,0.85
142.95000000000002,4.445294512270207e-05,0.85
142.975,4.467100862624255e-05,0.85
143.0,4.489007087065964e-05,0.85
143.025,4.5110136095862004e-05,0.85
143.05,4.5331208558301587e-05,0.85
143.07500000000002,4.5553292531032386e-05,0.85
143.1,4.5776392303769395e-05,0.85
143.125,4.600051218294775e-05,0.85
143.15,4.622565649178203e-05,0.85
143.175,4.645182957032582e-05,0.85
143.20000000000002,4.6679035775531366e-05,0.85
143.225,4.6907279481309504e-05,0.85
143.25,4.713656507858973e-05,0.85
143.275,4.736689697538049e-05,0.85
143.3,4.759827959682965e-05,0.85
143.32500000000002,4.7830717385285156e-05,0.85
143.35,4.8064214800355894e-05,0.85
143.375,4.8298776318972754e-05,0.85
143.4,4.853440643544985e-05,0.85
143.425,4.8771109661545996e-05,0.85
143.45000000000002,4.900889052652631e-05,0.85
143.475,4.924775357722407e-05,0.85
143.5,4.948770337810274e-05,0.85
143.525,4.9728744511318185e-05,0.85
143.55,4.997088157678112e-05,0.85
143.57500000000002,5.021411919221972e-05,0.85
143.6,5.0458461993242426e-05,0.85
143.625,5.0703914633401005e-05,0.85
143.65,5.0950481784253746e-05,0.85
143.675,5.119816813542889e-05,0.85
143.70000000000002,5.144697839468826e-05,0.85
143.725,5.169691728799107e-05,0.85
143.75,5.1947989559557976e-05,0.85
143.775,5.220019997193529e-05,0.85
143.8,5.245355330605944e-05,0.85
143.82500000000002,5.270805436132157e-05,0.85
143.85,5.296370795563241e-05,0.85
143.875,5.322051892548734e-05,0.85
143.9,5.347849212603161e-05,0.85
143.925,5.3737632431125824e-05,0.85
143.95000000000002,5.39979447334116e-05,0.85
143.975,5.425943394437746e-05,0.85
144.0,5.4522104994424875e-05,0.85
144.025,5.4785962832934615e-05,0.85
144.05,5.505101242833321e-05,0.85
144.07500000000002,5.531725876815967e-05,0.85
144.1,5.5584706859132426e-05,0.85
144.125,5.585336172721644e-05,0.85
144.15,5.612322841769056e-05,0.85
144.175,5.6394311995215086e-05,0.85
144.20000000000002,5.6666617543899524e-05,0.85
144.225,5.694015016737058e-05,0.85
144.25,5.7214914988840356e-05,0.85
144.275,5.7490917151174776e-05,0.85
144.3,5.7768161816962194e-05,0.85
144.32500000000002,5.8046654168582245e-05,0.85
144.35,5.832639940827491e-05,0.85
144.375,5.860740275820978e-05,0.85
144.4,5.888966946055558e-05,0.85
144.425,5.917320477754985e-05,0.85
144.45000000000002,5.945801399156889e-05,0.85
144.475,5.9744102405197924e-05,0.85
144.5,6.003147534130146e-05,0.85
144.525,6.032013814309387e-05,0.85
144.55,6.061009617421024e-05,0.85
144.57500000000002,6.0901354818777365e-05,0.85
144.6,6.119391948148503e-05,0.85
144.625,6.148779558765751e-05,0.85
144.65,6.178298858332523e-05,0.85
144.675,6.207950393529673e-05,0.85
144.70000000000002,6.237734713123081e-05,0.85
144.725,6.267652367970893e-05,0.85
144.75,6.297703911030776e-05,0.85
144.775,6.327889897367207e-05,0.85
144.8,6.35821088415878e-05,0.85
144.82500000000002,6.38866743070553e-05,0.85
144.85,6.419260098436287e-05,0.85
144.875,6.449989450916053e-05,0.85
144.9,6.480856053853396e-05,0.85
144.925,6.511860475107875e-05,0.85
144.95000000000002,6.54300328469748e-05,0.85
144.975,6.574285054806105e-05,0.85
145.0,6.605706359791033e-05,0.85
145.025,6.637267776190448e-05,0.85
145.05,6.668969882730983e-05,0.85
145.07500000000002,6.700813260335269e-05,0.85
145.1,6.732798492129525e-05,0.85
145.125,6.764926163451167e-05,0.85
145.15,6.797196861856433e-05,0.85
145.175,6.829611177128049e-05,0.85
145.20000000000002,6.862169701282896e-05,0.85
145.225,6.89487302857972e-05,0.85
145.25,6.92772175552686e-05,0.85
145.275,6.960716480889993e-05,0.85
145.3,6.993857805699914e-05,0.85
145.32500000000002,7.027146333260331e-05,0.85
145.35,7.060582669155693e-05,0.85
145.375,7.094167421259031e-05,0.85
145.4,7.127901199739833e-05,0.85
145.425,7.161784617071945e-05,0.85
145.45000000000002,7.195818288041481e-05,0.85
145.475,7.230002829754777e-05,0.85
145.5,7.264338861646356e-05,0.85
145.525,7.298827005486924e-05,0.85
145.55,7.333467885391389e-05,0.85
145.57500000000002,7.368262127826903e-05,0.85
145.6,7.403210361620933e-05,0.85
145.625,7.438313217969355e-05,0.85
145.65,7.473571330444568e-05,0.85
145.675,7.508985335003643e-05,0.85
145.70000000000002,7.544555869996488e-05,0.85
145.725,7.580283576174044e-05,0.85
145.75,7.616169096696506e-05,0.85
145.775,7.652213077141561e-05,0.85
145.8,7.688416165512664e-05,0.85
145.82500000000002,7.724779012247332e-05,0.85
145.85,7.761302270225464e-05,0.85
145.875,7.797986594777688e-05,0.85
145.9,7.834832643693733e-05,0.85
145.925,7.871841077230825e-05,0.85
145.95000000000002,7.909012558122117e-05,0.85
145.975,7.946347751585133e-05,0.85
146.0,7.983847325330245e-05,0.85
146.025,8.021511949569176e-05,0.85
146.05,8.059342297023527e-05,0.85
146.07500000000002,8.09733904293333e-05,0.85
146.1,8.135502865065628e-05,0.85
146.125,8.173834443723085e-05,0.85
146.15,8.212334461752615e-05,0.85
146.175,8.251003604554046e-05,0.85
146.20000000000002,8.289842560088799e-05,0.85
146.225,8.328852018888606e-05,0.85
146.25,8.368032674064249e-05,0.85
146.275,8.407385221314321e-05,0.85
146.3,8.446910358934028e-05,0.85
146.32500000000002,8.486608787823997e-05,0.85
146.35,8.526481211499132e-05,0.85
146.375,8.566528336097485e-05,0.85
146.4,8.606750870389153e-05,0.85
146.425,8.647149525785211e-05,0.85
146.45000000000002,8.687725016346667e-05,0.85
146.475,8.72847805879344e-05,0.85
146.5,8.769409372513374e-05,0.85
146.525,8.810519679571273e-05,0.85
146.55,8.851809704717968e-05,0.85
146.57500000000002,8.89328017539941e-05,0.85
146.6,8.934931821765787e-05,0.85
146.625,8.976765376680676e-05,0.85
146.65,9.018781575730216e-05,0.85
146.675,9.060981157232312e-05,0.85
146.70000000000002,9.103364862245872e-05,0.85
146.725,9.145933434580058e-05,0.85
146.75,9.18868762080358e-05,0.85
146.775,9.231628170254012e-05,0.85
146.8,9.274755835047138e-05,0.85
146.82500000000002,9.318071370086318e-05,0.85
146.85,9.361575533071897e-05,0.85
146.875,9.405269084510631e-05,0.85
146.9,9.449152787725149e-05,0.85
146.925,9.493227408863435e-05,0.85
146.95000000000002,9.537493716908349e-05,0.85
146.975,9.581952483687169e-05,0.85
147.0,9.626604483881165e-05,0.85
147.025,9.671450495035204e-05,0.85
147.05,9.716491297567379e-05,0.85
147.07500000000002,9.761727674778671e-05,0.85
147.1,9.80716041286264e-05,0.85
147.125,9.852790300915144e-05,0.85
147.15,9.898618130944085e-05,0.85
147.175,9.944644697879193e-05,0.85
147.20000000000002,9.990870799581831e-05,0.85
147.225,0.00010037297236854829,0.85
147.25,0.00010083924813452356,0.85
147.275,0.00010130754336089817,0.85
147.3,0.00010177786614453776,0.85
147.32500000000002,0.00010225022461211915,0.85
147.35,0.00010272462692023021,0.85
147.375,0.00010320108125547002,0.85
147.4,0.00010367959583454934,0.85
147.425,0.00010416017890439139,0.85
147.45000000000002,0.00010464283874223291,0.85
147.475,0.00010512758365572555,0.85
147.5,0.00010561442198303757,0.85
147.525,0.00010610336209295577,0.85
147.55,0.00010659441238498787,0.85
147.57500000000002,0.00010708758128946505,0.85
147.6,0.0001075828772676449,0.85
147.625,0.0001080803088118146,0.85
147.65,0.0001085798844453945,0.85
147.675,0.00010908161272304194,0.85
147.70000000000002,0.00010958550223075534,0.85
147.725,0.0001100915615859788,0.85
147.75,0.00011059979943770675,0.85
147.775,0.0001111102244665891,0.85
147.8,0.00011162284538503663,0.85
147.82500000000002,0.00011213767093732673,0.85
147.85,0.00011265470989970943,0.85
147.875,0.00011317397108051373,0.85
147.9,0.00011369546332025429,0.85
147.925,0.00011421919549173844,0.85
147.95000000000002,0.00011474517650017346,0.85
147.975,0.00011527341528327423,0.85
148.0,0.00011580392081137119,0.85
148.025,0.00011633670208751858,0.85
148.05,0.00011687176814760307,0.85
148.07500000000002,0.00011740912806045268,0.85
148.1,0.00011794879092794601,0.85
148.125,0.00011849076588512181,0.85
148.15,0.00011903506210028892,0.85
148.175,0.0001195816887751364,0.85
148.20000000000002,0.00012013065514484422,0.85
148.225,0.00012068197047819403,0.85
148.25,0.0001212356440776804,0.85
148.275,0.00012179168527962241,0.85
148.3,0.00012235010345427544,0.85
148.32500000000002,0.00012291090800594344,0.85
148.35,0.00012347410837309147,0.85
148.375,0.00012403971402845856,0.85
148.4,0.00012460773447917086,0.85
148.425,0.0001251781792668553,0.85
148.45000000000002,0.00012575105796775338,0.85
148.475,0.00012632638019283542,0.85
148.5,0.0001269041555879151,0.85
148.525,0.0001274843938337644,0.85
148.55,0.0001280671046462288,0.85
148.57500000000002,0.00012865229777634282,0.85
148.6,0.00012923998301044603,0.85
148.625,0.00012983017017029926,0.85
148.65,0.00013042286911320119,0.85
148.675,0.00013101808973210534,0.85
148.70000000000002,0.00013161584195573733,0.85
148.725,0.00013221613574871253,0.85
148.75,0.00013281898111165407,0.85
148.775,0.00013342438808131113,0.85
148.8,0.00013403236673067772,0.85
148.82500000000002,0.00013464292716911162,0.85
148.85,0.00013525607954245378,0.85
148.875,0.0001358718340331481,0.85
148.9,0.00013649020086036148,0.85
148.925,0.00013711119028010434,0.85
148.95000000000002,0.0001377348125853513,0.85
148.975,0.00013836107810616245,0.85
149.0,0.00013898999720980473,0.85
149.025,0.00013962158030087393,0.85
149.05,0.0001402558378214169,0.85
149.07500000000002,0.00014089278025105397,0.85
149.1,0.00014153241810710215,0.85
149.125,0.0001421747619446982,0.85
149.15,0.0001428198223569225,0.85
149.175,0.00014346760997492285,0.85
149.20000000000002,0.0001441181354680391,0.85
149.225,0.00014477140954392772,0.85
149.25,0.00014542744294868704,0.85
149.275,0.0001460862464669827,0.85
149.3,0.00014674783092217348,0.85
149.32500000000002,0.00014741220717643755,0.85
149.35,0.00014807938613089905,0.85
149.375,0.0001487493787257551,0.85
149.4,0.00014942219594040306,0.85
149.425,0.00015009784879356825,0.85
149.45000000000002,0.00015077634834343212,0.85
149.475,0.00015145770568776056,0.85
149.5,0.00015214193196403283,0.85
149.525,0.00015282903834957072,0.85
149.55,0.00015351903606166813,0.85
149.57500000000002,0.00015421193635772103,0.85
149.6,0.00015490775053535785,0.85
149.625,0.00015560648993257007,0.85
149.65,0.00015630816592784343,0.85
149.675,0.00015701278994028936,0.85
149.70000000000002,0.00015772037342977682,0.85
149.725,0.00015843092789706456,0.85
149.75,0.0001591444648839338,0.85
149.775,0.0001598609959733211,0.85
149.8,0.00016058053278945192,0.85
149.82500000000002,0.00016130308699797426,0.85
149.85,0.00016202867030609298,0.85
149.875,0.0001627572944627042,0.85
149.9,0.00016348897125853035,0.85
149.925,0.00016422371252625554,0.85
149.95000000000002,0.0001649615301406612,0.85
149.975,0.0001657024360187622,0.85
150.0,0.00016644644211994355,0.85
150.025,0.00016719356044609703,0.85
150.05,0.00016794380304175876,0.85
150.07500000000002,0.00016869718199424675,0.85
150.1,0.0001694537094337991,0.85
150.125,0.00017021339753371241,0.85
150.15,0.00017097625851048077,0.85
150.175,0.000171742304623935,0.85
150.20000000000002,0.0001725115481773824,0.85
150.225,0.0001732840015177468,0.85
150.25,0.00017405967703570916,0.85
150.275,0.00017483858716584844,0.85
150.3,0.00017562074438678285,0.85
150.32500000000002,0.00017640616122131174,0.85
150.35,0.00017719485023655758,0.85
150.375,0.00017798682404410857,0.85
150.4,0.00017878209530016164,0.85
150.425,0.00017958067670566574,0.85
150.45000000000002,0.00018038258100646566,0.85
150.475,0.00018118782099344619,0.85
150.5,0.00018199640950267672,0.85
150.525,0.0001828083594155563,0.85
150.55,0.0001836236836589591,0.85
150.57500000000002,0.00018444239520538008,0.85
150.6,0.00018526450707308153,0.85
150.625,0.00018609003232623953,0.85
150.65,0.00018691898407509116,0.85
150.675,0.000187751375476082,0.85
150.70000000000002,0.0001885872197320141,0.85
150.725,0.00018942653009219431,0.85
150.75,0.00019026931985258313,0.85
150.775,0.00019111560235594388,0.85
150.8,0.0001919653909919924,0.85
150.82500000000002,0.000192818699197547,0.85
150.85,0.00019367554045667923,0.85
150.875,0.00019453592830086442,0.85
150.9,0.0001953998763091334,0.85
150.925,0.00019626739810822406,0.85
150.95000000000002,0.0001971385073727337,0.85
150.975,0.00019801321782527158,0.85
151.0,0.00019889154323661214,0.85
151.025,0.00019977349742584838,0.85
151.05,0.00020065909426054596,0.85
151.07500000000002,0.00020154834765689748,0.85
151.1,0.00020244127157987738,0.85
151.125,0.00020333788004339723,0.85
151.15,0.00020423818711046135,0.85
151.175,0.00020514220689332312,0.85
151.20000000000002,0.00020604995355364146,0.85
151.225,0.0002069614413026379,0.85
151.25,0.00020787668440125408,0.85
151.275,0.0002087956971603097,0.85
151.3,0.00020971849394066085,0.85
151.32500000000002,0.0002106450891533589,0.85
151.35,0.00021157549725980975,0.85
151.375,0.00021250973277193354,0.85
151.4,0.0002134478102523248,0.85
151.425,0.0002143897443144132,0.85
151.45000000000002,0.00021533554962262447,0.85
151.475,0.00021628524089254209,0.85
151.5,0.00021723883289106915,0.85
151.525,0.00021819634043659093,0.85
151.55,0.00021915777839913767,0.85
151.57500000000002,0.00022012316170054802,0.85
151.6,0.00022109250531463285,0.85
151.625,0.00022206582426733952,0.85
151.65,0.0002230431336369166,0.85
151.675,0.00022402444855407918,0.85
151.70000000000002,0.0002250097842021744,0.85
151.725,0.00022599915581734766,0.85
151.75,0.0002269925786887093,0.85
151.775,0.0002279900681585015,0.85
151.8,0.00022899163962226594,0.85
151.82500000000002,0.00022999730852901176,0.85
151.85,0.00023100709038138408,0.85
151.875,0.00023202100073583287,0.85
151.9,0.00023303905520278247,0.85
151.925,0.0002340612694468014,0.85
151.95000000000002,0.00023508765918677283,0.85
151.975,0.00023611824019606522,0.85
152.0,0.00023715302830270391,0.85
152.025,0.00023819203938954273,0.85
152.05,0.00023923528939443636,0.85
152.07500000000002,0.00024028279431041304,0.85
152.1,0.00024133457018584787,0.85
152.125,0.00024239063312463645,0.85
152.15,0.00024345099928636916,0.85
152.175,0.0002445156848865058,0.85
152.20000000000002,0.00024558470619655086,0.85
152.225,0.00024665807954422903,0.85
152.25,0.00024773582131366146,0.85
152.275,0.00024881794794554235,0.85
